tweet_id,author_id,customer_tweet,intent,historical_reply,in_response_to_tweet_id
51668,127604,@AppleSupport I did a soft reset and it came back decent,account_apple_id,"@AppleSupport When you say decent, does that mean the issue is resolved or are you still experiencing slowness or sluggishness?",51671.0
4877,116855,@AppleSupport Restarting does resolve the issue. Thanks.,device_troubleshooting,@AppleSupport We're glad to hear that resolved the issue. Don't hesitate to reach out to us if you have any questions. Take care.,4878.0
1670650,508565,eu atualizei o iOS 11.1 e não apareceu os emojis novos oq tá acontecendooooo ajuda @AppleSupport,software_update,"@AppleSupport Since our Twitter support is available in English, get help at or join",
1646762,503165,@AppleSupport thank u to your employee who left me with a completely wiped phone and with it even more broken then it was to start with!,hardware_repair_warranty,@AppleSupport We are here to help whenever possible. DM us which iPhone you are using to get started.,
2784653,777514,@AppleSupport what do I do if I tired to update my MacBook Pro and it restarted and keeps restarting over and over again? 🙄🤔,device_troubleshooting,"@AppleSupport We'd be happy to help. Check out the steps in this link and if you still need support, send us a DM:",
450353,221753,@AppleSupport please tell me you’re working on an iOS fix for red eye pictures with the iPhone X?! All this money on the best smart phone camera and getting red eye in pictures. I’m not particularly happy,billing_subscription,@AppleSupport We'd like to get you in touch with our Photos group as they'd have more tools and resources to further troubleshoot this with you:,
2298925,667300,"@AppleSupport iPhone 6s Plus. And when the IOS 11.1.1 released like 2 days ago , I updated it and nothing didn’t fix about the situation with the letter “I”",software_update,@AppleSupport Let's take this to DM so we can better assist you.,2298924.0
1708531,475470,@AppleSupport Fix iOS 11.1. The keyboard issue.,software_update,"@AppleSupport Give us some details on what you’re noticing with the keyboard, and we’ll partner with you to work towards a resolution.",1708530.0
1956375,580598,@AppleSupport hello since I updated to IOS 11.0.3 my IPhone 6S can’t connect to GPS. Apps like waze and uber don’t work. Can you help?,software_update,@AppleSupport We'd like to help get your GPS working right for all apps. Any steps tried so far? Does the issue remain in the Maps app?,
2366153,683058,"@AppleSupport It’s updated to iOS 11.1.1 and all the apps are crashing, not one in particular, thanks for getting back to me",software_update,@AppleSupport Thanks for those details. Let's move to DM to gather more information. Would you provide us with the iPhone model you're currently using? Have you checked the App Store for any updates?,2366154.0
1808697,532456,"@AppleSupport Since downloading the latest update, my GPS hasn’t been working right. Navigation, games etc... Suggestions? Thanks!",software_update,@AppleSupport Let's get your iPhone moving in the right direction. First follow these steps: Still happening? DM us.,
1337306,431928,@AppleSupport after I hit the checkout button I got this Cit One message about not knowing if I'm approved. Is my phone preordered or not?,order_shipping_inquiry,@AppleSupport Our Sales Support team can best assist and can be contacted from here:,
566820,252895,@AppleSupport whn mobile data frm cntrl centre is it gets off in main optn too but y not the same with wifi it z draining my battery,device_troubleshooting,@AppleSupport We understand you concerns about Wi-Fi and battery drain. You can see how to disable the Wi-Fi here:,
2054762,607702,@AppleSupport this new iOS 11 is draining my battery been out the house for an hour and I’m on 4% this need to be sorted cause it’s not on 😡,device_troubleshooting,@AppleSupport We're happy to look into your battery concerns. Let us know in DM which model iPhone you're using &amp; the iOS 11 version.,
484442,230276,#ios1112 @AppleSupport,software_update,@AppleSupport Hi there. Let's get that update installed. Please visit us here to resolve this error: Let us know in DM if you have any trouble:,
1774699,533333,also why does ios make all my “i’s” ! and a question mark @AppleSupport answers plz 😤,software_update,@AppleSupport Here’s what you can do to work around the issue until it’s fixed in a future software update:,
2552506,725026,"@AppleSupport Very unhappy with the experience after the ios 11 update. Phone's getting stuck, screen rotate not working at times, keypad not working while adding calls :( iphone never used to give surprises like these in the past!",software_update,@AppleSupport Let's look into this together. Send us a DM by clicking on the link below. We'll continue there.,
2350834,444707,@AppleSupport can’t load my mac up after an update from Apple store? Any ideas please,software_update,@AppleSupport We're here to help. Let's take this to DM so we can better assist you.,
110912,140672,Dear @AppleSupport: I love GarageBand iOS. Use it every day. But since the update it crashes every time I hit undo. That’s hours of work sometimes. Please fix!,software_update,@AppleSupport Hey there. We want you to be able to use the GarageBand app without issues. We're happy to help. Could you tell us which version of iOS you're running? Find that under Settings &gt; General &gt; About.,
514731,238523,"@AppleSupport My iPhone 6 with iOS 11.1.2 keeps restarting within seconds, why?",device_troubleshooting,"@AppleSupport We want you to be able to enjoy your iPhone, and we'll do all we can to help. To get started, describe for us in DM when this all started:",
1795180,539444,"@AppleSupport ever since I updated,I can't connect to wifi automatically. I have to restart my phone when I need to connect to wifi. Help!",device_troubleshooting,"@AppleSupport That's a connection we want you to have. If you attempt to connect manually, what happens? You can send us a DM.",
955071,346602,@AppleSupport my iPhone 8 plus is lagging going black after five days and I’m disappointed help,device_troubleshooting,"@AppleSupport We want you to enjoy your new iPhone. Tell us which version of iOS 11 it’s on, and we’ll do everything we can to help out.",
2403612,691426,"ever since i updated my iPhone 6 to iOS 11, my phone has been freezing at least 5 times a day and at least crashes once a day. thanks @AppleSupport @AppleSupport",software_update,"@AppleSupport That's not normal and we can help. Do you know what version of the iOS is on the device? If not, you can check under Settings &gt; General &gt; About &gt; Version. Are you seeing this issue with any specific apps or usage?",
448402,221228,@AppleSupport Still no response from you! Since I’ve updated to iOS 11 I can not connect to unsecured networks. It’s a know issue. What are you doing to fix it? Tried on my friends phone(not updated) and was able to connect. Tried on mine and still nothing. Proof it’s the update!,software_update,@AppleSupport Thank you for reaching out. We're happy to look into this issue with you. Join up with us in DM; we'll continue from there.,
168813,716761,@AppleSupport My Iphone is disabled and I've tried everything on the internet to fix it. I erased it from icloud and my apple id. Help.,account_apple_id,@AppleSupport We're here to help. Let's take this to DM so we can better assist you.,168760.0
